NAME,GSS_CODE,HECTARES,NONLD_AREA,LB_GSS_CD,BOROUGH,POLY_ID,NUMPOINTS
Newington,E05000544,83.35800,0.00000,E09000028,Southwark,51180,29
Faraday,E05000541,87.81500,0.00000,E09000028,Southwark,51169,17
East Walworth,E05000540,114.66200,0.00000,E09000028,Southwark,117348,85
Livesey,E05000543,143.83200,0.00000,E09000028,Southwark,117347,53
South Bermondsey,E05000550,97.36300,0.00000,E09000028,Southwark,51172,27
Cathedrals,E05000536,176.82200,18.58400,E09000028,Southwark,117349,100
Grange,E05000542,121.45300,0.00000,E09000028,Southwark,117354,32
Rotherhithe,E05000549,149.05000,12.96800,E09000028,Southwark,117355,26
Surrey Docks,E05000552,190.06200,45.01300,E09000028,Southwark,50733,2
Chaucer,E05000537,81.97700,0.00000,E09000028,Southwark,50814,37
Bellingham,E05000437,308.47100,0.00000,E09000023,Lewisham,117089,35
Telegraph Hill,E05000453,154.63100,0.00000,E09000023,Lewisham,117094,39
Downham,E05000442,238.17800,0.00000,E09000023,Lewisham,117085,41
Whitefoot,E05000454,223.00400,0.00000,E09000023,Lewisham,117086,19
Blackheath,E05000438,231.82300,0.00000,E09000023,Lewisham,117096,27
Sydenham,E05000452,174.37200,0.00000,E09000023,Lewisham,117087,35
Forest Hill,E05000444,182.78500,0.00000,E09000023,Lewisham,51164,33
Perry Vale,E05000450,168.45000,0.00000,E09000023,Lewisham,117088,31
Rushey Green,E05000451,178.52400,0.00000,E09000023,Lewisham,117090,60
Catford South,E05000440,186.65500,0.00000,E09000023,Lewisham,117091,27
Crofton Park,E05000441,171.96200,0.00000,E09000023,Lewisham,117100,14
Ladywell,E05000446,160.59800,0.00000,E09000023,Lewisham,117092,28
Lewisham Central,E05000448,206.20300,0.00000,E09000023,Lewisham,117093,73
Brockley,E05000439,168.18300,0.00000,E09000023,Lewisham,117095,75
New Cross,E05000449,181.11400,1.40700,E09000023,Lewisham,117097,29
Grove Park,E05000445,239.29100,0.00000,E09000023,Lewisham,117098,34
Lee Green,E05000447,179.84200,0.00000,E09000023,Lewisham,117099,35
Evelyn,E05000443,177.62000,15.38800,E09000023,Lewisham,117101,41
